coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODImmature2,Ambiguous ODImmature2
10x10,0.0,0.0,1.649354052,1.649354052,0.0,19.255910735,0.0,4.510669168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.685975353,1.649354052,0.0,0.824693815,0.0,0.0,31.33702035,4.948123813,0.0,1.649354052,0.0,0.0,0.0,2.47408148,0.0,0.0,0.0,11.883380185,4.510669168,0.0,0.0,3.685975353,0.824693815,0.824693815,0.0,3.685975353,0.0,0.824693815,0.0,0.0,0.0,0.0,0.0,0.0,0.824693815,0.0,0.0,0.0,0.0,0.0,11.05868637,0.0,3.298728334,0.0,0.824693815,0.0,5.3353294049999995,0.824693815,0.0,0.0,0.0,0.824693815,0.824693815,0.0,0.824693815,3.685975353,5.772827274,0.0,26.39050251,13.19384309,0.0,0.0,11.05868637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824693815,0.824693815,1.649354052,0.0,6.1600568330000005,3.685975353,1.649354052,0.0,1.649354052,0.0,1.649354052,0.824693815,0.0,2.47408148,0.0,0.0,0.0,0.0,50.30976198,0.0,4.948123813,0.0,0.824693815,38.17305726,1.649354052,2.47408148,0.0,0.824693815,0.0,3.685975353,7.809395833,2.47408148,7.371822272,0.0,0.0,4.948123813,0.0,0.0,0.0,0.0,0.0,1.649354052,0.0,0.0,0.0,30.310662555,0.034821189,0.0,0.044603317,0.0616824,0.00197471,0.0,0.512899224,0.0,0.0,0.0,0.0,0.0,0.240043728,0.0,0.0,0.000979608,0.488830435,0.028037602,0.003393076,0.0,1.0,1.0,"[[2], [0]]"
11x11,0.0,0.0,11.27156635,0.0,0.0,40.97628768,0.0,3.685975353,0.0,0.0,5.636055354,0.0,5.636055354,0.0,0.0,3.685975353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33025272,26.231046113,0.0,0.0,9.322030707,0.0,0.0,0.0,3.685975353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636055354,0.0,0.0,0.0,0.0,0.0,11.05868637,0.0,0.0,0.0,0.0,0.0,3.685975353,0.0,0.0,0.0,0.0,0.0,5.636055354,0.0,0.0,3.685975353,0.0,0.0,11.27156635,16.91018204,0.0,0.0,11.05868637,0.0,0.0,5.636055354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636055354,0.0,3.685975353,3.685975353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636055354,5.636055354,25.80402412,0.0,0.0,0.0,0.0,0.0,3.685975353,3.685975353,5.636055354,18.643388622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27156635,0.0,0.0,0.0,0.0,29.48596874,0.009705217,0.0,0.01589147,0.037646479,0.0,0.041904707,0.512899224,0.0,0.0,0.0,0.0,0.0,0.695603352,0.0,0.0,0.022361296,0.209980406,0.490390247,0.0,0.0,1.0,1.0,"[[2], [1]]"
12x12,0.0,0.0,0.85494057,3.419773361,0.0,19.28615749,9.403991771,34.462031923,0.0,0.0,2.56475757,1.709879628,0.85494057,0.0,14.53459731,3.685975353,5.984575239,0.0,1.709879628,1.709879628,8.549266197,0.0,2.56475757,0.85494057,0.0,0.85494057,0.85494057,0.85494057,0.0,0.0,0.0,0.85494057,26.44570698,4.540915923,0.0,0.0,4.540915923,2.56475757,0.0,0.0,3.685975353,0.0,1.709879628,0.0,0.0,0.0,0.85494057,7.694407673,0.0,1.709879628,0.0,0.85494057,0.0,0.85494057,0.85494057,12.768565998,0.85494057,7.694407673,0.0,0.85494057,0.0,7.960581056,6.839529524,7.694407673,0.0,0.85494057,0.0,0.0,0.85494057,0.0,4.540915923,0.85494057,0.85494057,6.839529524,1.709879628,0.0,0.85494057,17.898215894,0.0,0.85494057,0.0,0.85494057,24.79288964,0.0,0.0,0.0,1.709879628,0.0,0.0,0.0,1.709879628,5.129569872,0.0,13.089967124,11.380383026,27.3595934,2.56475757,0.0,0.85494057,0.0,5.984575239,0.0,0.85494057,0.0,1.709879628,1.709879628,0.0,0.0,0.0,6.839529524,0.0,1.709879628,26.65896469,0.0,20.5179057,0.0,0.0,0.0,3.685975353,5.395854980999999,0.0,13.356397511,0.85494057,0.0,0.0,6.839529524,0.85494057,0.0,0.0,0.0,1.709879628,3.419773361,0.0,0.0,30.34090931,0.021307032,0.0,0.013042114,0.054669459,0.0,0.0,0.512899224,0.0,0.0,0.0,0.07633881,0.0,0.58457219,0.0,0.07065118,0.019910117,0.30803137,0.0,0.0,0.0,1.0,1.0,"[[2], [2]]"
13x13,0.0,0.0,23.12681533,0.0,0.0,55.44140338,0.0,8.311849337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.685975353,0.0,0.0,4.625873984,0.0,32.38105052,4.625873984,18.5029362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,3.685975353,0.0,0.0,3.685975353,0.0,0.0,0.0,3.685975353,0.0,0.0,0.0,0.0,0.0,0.0,4.625873984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,0.0,0.0,0.0,0.0,0.0,17.562449092999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.311849337,0.0,0.0,0.0,55.50670713,0.0,0.0,20.310483418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.685975353,3.685975353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68049786,0.0,0.0,0.0,0.0,0.0,12.937772401,3.685975353,0.0,7.371822272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.612784070000004,0.009705217,0.014893334,0.04816998,0.09401910799999999,0.0,0.030051645,0.512899224,0.452947761,0.0,0.157891858,0.0,0.0,1.139546799,0.013323,0.00895826,0.010417362,0.202092811,0.00943649,0.021645908,0.0,1.0,1.0,"[[2], [3]]"
14x14,0.0,1.932715942,0.0,7.730718787,0.0,20.363932862000002,3.865416235,7.5513915879999995,0.0,0.0,0.0,0.0,1.932715942,0.0,0.0,3.685975353,1.932715942,0.0,0.0,3.865416235,0.0,0.0,0.0,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,47.78114579,7.5513915879999995,1.932715942,1.932715942,3.685975353,3.865416235,0.0,0.0,3.685975353,17.3950088,1.932715942,0.0,0.0,0.0,0.0,1.932715942,0.0,17.3950088,0.0,0.0,0.0,0.0,0.0,32.31739682,11.59505302,1.932715942,0.0,0.0,0.0,5.618691295,0.0,21.25871045,0.0,3.865416235,1.932715942,0.0,0.0,0.0,3.685975353,0.0,0.0,9.663505567,1.932715942,0.0,0.0,12.991402312,9.663505567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932715942,0.0,0.0,0.0,11.59505302,0.0,23.014225673,11.41669414,59.91159895,5.79813837,0.0,1.932715942,0.0,0.0,0.0,3.865416235,0.0,3.865416235,1.932715942,0.0,0.0,0.0,5.79813837,0.0,0.0,27.736740062000003,0.0,0.0,0.0,0.0,0.0,3.685975353,3.685975353,5.79813837,15.102541059,0.0,3.865416235,0.0,1.932715942,3.865416235,0.0,3.865416235,0.0,3.865416235,7.730718787,0.0,0.0,29.48596874,0.009705217,0.0,0.013042114,0.034172535,0.018385249,0.0,0.512899224,0.0,0.183308543,0.0,0.017878169,0.146909104,0.391045521,0.0,0.006120041,0.002926485,0.202092811,0.0,0.001931591,0.0,1.0,1.0,"[[2], [4]]"
15x15,0.0,1.162867924,2.812221976,3.975107117,0.0,0.824693815,0.0,4.894834381,0.0,0.0,1.744353171,1.162867924,0.581430098,0.0,0.0,0.0,6.3009356190000005,4.070140566,1.406123913,0.0,0.581430098,31.33702035,4.948123813,0.0,1.649354052,2.325753065,0.0,7.558743282,3.055511578,0.581430098,0.581430098,0.581430098,6.05773505,1.987561739,0.0,0.0,0.0,1.987561739,0.824693815,0.581430098,13.95546773,0.0,4.894834381,0.0,0.0,0.0,0.0,0.0,1.162867924,0.824693815,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,3.880158432,0.0,1.987561739,0.0,5.719494618000001,4.894834381,0.581430098,0.0,0.0,0.824693815,1.987561739,0.0,0.824693815,2.907239205,6.9356951979999995,0.0,26.39050251,17.845424657,0.0,0.0,15.11758614,11.04758503,29.07460971,0.581430098,1.162867924,1.162867924,0.0,0.0,0.581430098,1.744353171,1.162867924,4.651581567,0.824693815,1.406123913,8.626728908,0.581430098,11.777942684000001,2.325753065,1.649354052,1.162867924,6.882395287,0.581430098,1.649354052,1.987561739,0.0,2.47408148,0.0,2.325753065,0.0,0.581430098,50.891192077999996,0.581430098,11.925498669,0.0,0.824693815,33.30213219,2.812221976,18.75632021,0.0,0.824693815,0.0,0.0,4.704850578,3.055511578,1.162867924,0.0,0.581430098,5.529553911,8.721650414,0.581430098,0.0,0.0,0.581430098,5.719494618000001,1.162867924,0.0,0.0,22.335963975,0.025115972,0.0,0.031561203,0.057255596000000006,0.00197471,0.0,0.897710672,0.0,0.0,0.0,0.077759848,0.0,0.094130186,0.0,0.054986737,0.000979608,0.547577687,0.028037602,0.003393076,0.0,1.0,1.0,"[[3], [0]]"
16x16,0.0,1.162867924,12.434434274000001,2.325753065,0.0,22.54507076,0.0,4.070140566,0.0,0.0,7.380408525,1.162867924,6.217485452,0.0,0.0,0.0,4.651581567,4.070140566,0.581430098,0.0,0.581430098,0.0,0.0,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,16.504607585000002,23.707938684000002,0.0,0.0,5.636055354,1.162867924,0.0,0.581430098,13.95546773,0.0,4.070140566,0.0,0.0,0.0,0.0,0.0,1.162867924,5.636055354,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,0.581430098,0.0,1.162867924,0.0,4.070140566,4.070140566,0.581430098,0.0,0.0,0.0,6.798923278,0.0,0.0,2.907239205,1.162867924,0.0,11.27156635,21.561763607,0.0,0.0,15.11758614,11.04758503,29.07460971,6.217485452,1.162867924,1.162867924,0.0,0.0,0.581430098,1.744353171,1.162867924,4.651581567,0.0,0.581430098,12.61343021,0.581430098,9.303861204,2.325753065,0.0,1.162867924,5.233041235,0.581430098,0.0,1.162867924,0.0,0.0,0.0,2.325753065,0.0,0.581430098,0.581430098,0.581430098,6.977374856,5.636055354,5.636055354,20.93309905,1.162867924,16.28223873,0.0,0.0,0.0,0.0,0.581430098,6.217485452,12.434434274000001,0.0,0.581430098,0.581430098,8.721650414,0.581430098,0.0,0.0,11.852996448,4.070140566,1.162867924,0.0,0.0,21.51127016,0.0,0.0,0.002849356,0.033219675000000004,0.0,0.041904707,0.897710672,0.0,0.0,0.0,0.077759848,0.0,0.5496898100000001,0.0,0.054986737,0.022361296,0.26872765800000004,0.490390247,0.0,0.0,1.0,1.0,"[[3], [1]]"
17x17,0.0,1.162867924,2.017808494,5.745526426,0.0,0.85494057,9.403991771,34.846197136,0.0,0.0,4.309110741,2.872747552,1.436370668,0.0,14.53459731,0.0,10.636156805999999,4.070140566,2.2913097259999997,1.709879628,9.130696295,0.0,2.56475757,0.85494057,0.0,3.180693635,0.85494057,8.413683852,0.581430098,0.581430098,0.581430098,1.436370668,20.620061845000002,2.017808494,0.0,0.0,0.85494057,3.7276254939999998,0.0,0.581430098,13.95546773,0.0,5.7800201940000004,0.0,0.0,0.0,0.85494057,7.694407673,1.162867924,1.709879628,0.581430098,0.85494057,0.0,0.85494057,0.85494057,19.151539168,0.85494057,8.275837770999999,0.0,2.017808494,0.0,8.344746269,10.909670089999999,8.275837770999999,0.0,0.85494057,0.0,1.162867924,0.85494057,0.0,3.7621797750000003,2.017808494,0.85494057,6.839529524,6.361461195,0.0,0.85494057,21.957115664,11.04758503,29.92955028,0.581430098,2.017808494,25.955757564,0.0,0.0,0.581430098,3.4542327989999997,1.162867924,4.651581567,0.0,2.2913097259999997,12.106944728,0.581430098,18.707852975,10.020160738,27.3595934,3.7276254939999998,5.233041235,1.436370668,0.0,7.147443163,0.0,0.85494057,0.0,4.035632693,1.709879628,0.581430098,0.581430098,0.581430098,13.81690438,0.0,1.709879628,21.78803962,1.162867924,36.80014443,0.0,0.0,0.0,0.0,2.2913097259999997,0.581430098,7.147443163,0.85494057,0.581430098,0.581430098,15.561179938,1.436370668,0.0,0.0,0.581430098,5.7800201940000004,4.582641284999999,0.0,0.0,22.36621073,0.011601815,0.0,0.0,0.050242655,0.0,0.0,0.897710672,0.0,0.0,0.0,0.154098658,0.0,0.438658648,0.0,0.125637917,0.019910117,0.366778622,0.0,0.0,0.0,1.0,1.0,"[[3], [2]]"
18x18,0.0,1.162867924,24.289683254,2.325753065,0.0,37.01018646,0.0,8.696014550000001,0.0,0.0,1.744353171,1.162867924,0.581430098,0.0,0.0,0.0,4.651581567,4.070140566,5.207304082,0.0,32.962480618,4.625873984,18.5029362,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,5.233041235,1.162867924,0.0,0.0,0.0,1.162867924,0.0,0.581430098,13.95546773,0.0,4.070140566,0.0,0.0,0.0,0.0,4.625873984,1.162867924,0.0,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,0.581430098,0.0,1.162867924,0.0,17.946614306,4.070140566,0.581430098,0.0,0.0,0.0,1.162867924,0.0,0.0,7.533113189,1.162867924,0.0,0.0,60.158288697,0.0,0.0,24.369383188,11.04758503,29.07460971,0.581430098,1.162867924,1.162867924,0.0,0.0,0.581430098,1.744353171,1.162867924,4.651581567,0.0,0.581430098,6.977374856,0.581430098,9.303861204,2.325753065,0.0,1.162867924,5.233041235,0.581430098,0.0,1.162867924,0.0,0.0,0.0,2.325753065,0.0,0.581430098,0.581430098,0.581430098,6.977374856,0.0,0.0,34.80957279,1.162867924,16.28223873,0.0,0.0,0.0,9.251797048,0.581430098,0.581430098,1.162867924,0.0,0.581430098,0.581430098,8.721650414,0.581430098,0.0,0.0,0.581430098,4.070140566,1.162867924,0.0,0.0,44.638085489999995,0.0,0.014893334,0.035127866,0.089592304,0.0,0.030051645,0.897710672,0.452947761,0.0,0.157891858,0.077759848,0.0,0.993633257,0.013323,0.063944997,0.010417362,0.260840063,0.00943649,0.021645908,0.0,1.0,1.0,"[[3], [3]]"
19x19,0.0,3.095583866,1.162867924,10.056471852,0.0,1.932715942,3.865416235,7.935556801000001,0.0,0.0,1.744353171,1.162867924,2.51414604,0.0,0.0,0.0,6.584297509,4.070140566,0.581430098,3.865416235,0.581430098,0.0,0.0,0.0,5.79813837,4.2584690069999995,1.932715942,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,41.955500655,5.028284159,1.932715942,1.932715942,0.0,5.028284159,0.0,0.581430098,13.95546773,17.3950088,6.002856508,0.0,0.0,0.0,0.0,1.932715942,1.162867924,17.3950088,0.581430098,0.0,0.0,0.0,0.0,38.70036999,11.59505302,2.51414604,0.0,1.162867924,0.0,6.002856508,4.070140566,21.840140547999997,0.0,3.865416235,1.932715942,1.162867924,0.0,0.0,2.907239205,1.162867924,0.0,9.663505567,6.584297509,0.0,0.0,17.050302082,20.711090597000002,29.07460971,0.581430098,1.162867924,1.162867924,0.0,0.0,0.581430098,1.744353171,3.095583866,4.651581567,0.0,0.581430098,18.572427876,0.581430098,28.632111524,10.056471852,59.91159895,6.961006294000001,5.233041235,2.51414604,0.0,1.162867924,0.0,3.865416235,0.0,6.1911693,1.932715942,0.581430098,0.581430098,0.581430098,12.775513226000001,0.0,0.0,22.865814992,1.162867924,16.28223873,0.0,0.0,0.0,0.0,0.581430098,6.379568468,8.893586711,0.0,4.446846333,0.581430098,10.654366356,4.446846333,0.0,3.865416235,0.581430098,7.935556801000001,8.893586711,0.0,0.0,21.51127016,0.0,0.0,0.0,0.029745731,0.018385249,0.0,0.897710672,0.0,0.183308543,0.0,0.095638017,0.146909104,0.245131979,0.0,0.061106778,0.002926485,0.260840063,0.0,0.001931591,0.0,1.0,1.0,"[[3], [4]]"
20x20,0.0,0.0,1.649354052,3.499978464,0.0,0.824693815,0.0,4.52590759,3.701213775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.350567827,0.0,0.824693815,0.0,0.0,31.33702035,4.948123813,0.0,1.649354052,20.35502086,0.0,0.0,2.47408148,0.0,0.0,0.0,2.675318227,0.824693815,0.0,0.0,0.0,6.376484285,0.824693815,0.0,0.0,0.0,0.824693815,1.850624412,0.0,0.0,0.0,1.850624412,5.55179047,71.142832485,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,3.298728334,0.0,0.824693815,0.0,1.649354052,2.675318227,0.0,0.0,0.0,0.824693815,0.824693815,0.0,0.824693815,0.0,5.772827274,0.0,26.39050251,16.895056865,0.0,0.0,1.850624412,0.0,0.0,0.0,0.0,9.254157884,0.0,0.0,0.0,0.0,0.0,0.0,0.824693815,2.675318227,5.350567827,0.0,13.57727563,1.850624412,1.649354052,5.55179047,1.649354052,3.701213775,1.649354052,0.824693815,0.0,6.175295255,0.0,1.850624412,0.0,0.0,50.30976198,0.0,4.948123813,0.0,0.824693815,14.219657552000001,1.649354052,4.324705892,0.0,0.824693815,9.254157884,0.0,4.12342048,2.47408148,0.0,0.0,3.701213775,4.948123813,11.10319415,0.0,0.0,0.0,0.0,5.350567827,0.0,0.0,0.0,0.824693815,0.025115972,0.000251059,0.031561203,0.033548363,0.00197471,0.0,0.0,0.0,0.0,0.0,0.081650611,0.0,0.04044709,0.0,0.075162232,0.000979608,1.440957358,0.028037602,0.003393076,0.0,1.0,1.0,"[[4], [0]]"
21x21,0.0,0.0,11.27156635,1.850624412,0.0,22.54507076,0.0,3.701213775,3.701213775,0.0,5.636055354,0.0,5.636055354,0.0,0.0,0.0,3.701213775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,13.122190762,22.54507076,0.0,0.0,5.636055354,5.55179047,0.0,0.0,0.0,0.0,0.0,1.850624412,0.0,0.0,0.0,1.850624412,5.55179047,75.954194024,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,0.0,0.0,0.0,0.0,0.0,1.850624412,0.0,0.0,0.0,0.0,5.636055354,0.0,0.0,0.0,0.0,0.0,11.27156635,20.611395814999998,0.0,0.0,1.850624412,0.0,0.0,5.636055354,0.0,9.254157884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,9.337269129,0.0,11.10319415,1.850624412,0.0,5.55179047,0.0,3.701213775,0.0,0.0,0.0,3.701213775,0.0,1.850624412,0.0,0.0,0.0,0.0,0.0,5.636055354,5.636055354,1.850624412,0.0,1.850624412,0.0,0.0,9.254157884,0.0,0.0,5.636055354,11.27156635,0.0,3.701213775,0.0,11.10319415,0.0,0.0,0.0,11.27156635,3.701213775,0.0,0.0,0.0,0.0,0.0,0.000251059,0.002849356,0.009512442,0.0,0.041904707,0.0,0.0,0.0,0.0,0.081650611,0.0,0.496006714,0.0,0.075162232,0.022361296,1.162107329,0.490390247,0.0,0.0,1.0,1.0,"[[4], [1]]"
22x22,0.0,0.0,0.85494057,5.270397773,0.0,0.85494057,9.403991771,34.477270345,3.701213775,0.0,2.56475757,1.709879628,0.85494057,0.0,14.53459731,0.0,9.685789014,0.0,1.709879628,1.709879628,8.549266197,0.0,2.56475757,0.85494057,0.0,21.20996143,0.85494057,0.85494057,0.0,0.0,0.0,0.85494057,17.237645022,0.85494057,0.0,0.0,0.85494057,8.11654804,0.0,0.0,0.0,0.0,1.709879628,1.850624412,0.0,0.0,0.85494057,9.545032084999999,5.55179047,72.02801829799999,0.0,0.85494057,1.850624412,2.705564982,0.85494057,1.709879628,2.705564982,7.694407673,0.0,0.85494057,0.0,4.274605703,8.690153936,7.694407673,0.0,0.85494057,0.0,0.0,0.85494057,0.0,0.85494057,0.85494057,0.85494057,6.839529524,5.411093403,0.0,0.85494057,8.690153936,0.0,0.85494057,0.0,0.85494057,34.047047524,0.0,0.0,0.0,1.709879628,0.0,0.0,0.0,3.5605040399999996,8.830783647,0.0,20.507185921,9.545032084999999,27.3595934,8.11654804,0.0,4.5561543449999995,0.0,5.984575239,0.0,4.5561543449999995,0.0,3.5605040399999996,1.709879628,0.0,0.0,0.0,6.839529524,0.0,1.709879628,2.705564982,0.0,22.368530112,0.0,0.0,9.254157884,0.0,1.709879628,0.0,5.984575239,0.85494057,3.701213775,0.0,17.942723674,0.85494057,0.0,0.0,0.0,5.411093403,3.419773361,0.0,0.0,0.85494057,0.011601815,0.000251059,0.0,0.026535422,0.0,0.0,0.0,0.0,0.0,0.0,0.157989421,0.0,0.384975552,0.0,0.14581341199999998,0.019910117,1.260158293,0.0,0.0,0.0,1.0,1.0,"[[4], [2]]"
23x23,0.0,0.0,23.12681533,1.850624412,0.0,37.01018646,0.0,8.327087759,3.701213775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701213775,0.0,4.625873984,0.0,32.38105052,4.625873984,18.5029362,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,0.0,0.0,0.0,0.0,5.55179047,0.0,0.0,0.0,0.0,0.0,1.850624412,0.0,0.0,0.0,6.476498396,5.55179047,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,0.0,0.0,0.0,0.0,13.87647374,1.850624412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625873984,0.0,0.0,0.0,59.207920905,0.0,0.0,11.10242146,0.0,0.0,0.0,0.0,9.254157884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,3.701213775,0.0,11.10319415,1.850624412,0.0,5.55179047,0.0,3.701213775,0.0,0.0,0.0,3.701213775,0.0,1.850624412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.727098152,0.0,1.850624412,0.0,0.0,9.254157884,9.251797048,0.0,0.0,0.0,0.0,3.701213775,0.0,11.10319415,0.0,0.0,0.0,0.0,3.701213775,0.0,0.0,0.0,23.12681533,0.0,0.015144392999999999,0.035127866,0.065885071,0.0,0.030051645,0.0,0.452947761,0.0,0.157891858,0.081650611,0.0,0.9399501610000001,0.013323,0.08412049199999999,0.010417362,1.154219734,0.00943649,0.021645908,0.0,1.0,1.0,"[[4], [3]]"
24x24,0.0,1.932715942,0.0,9.581343198999999,0.0,1.932715942,3.865416235,7.56663001,3.701213775,0.0,0.0,0.0,1.932715942,0.0,0.0,0.0,5.633929717,0.0,0.0,3.865416235,0.0,0.0,0.0,0.0,5.79813837,22.287736802,1.932715942,0.0,0.0,0.0,0.0,0.0,38.573083832,3.865416235,1.932715942,1.932715942,0.0,9.417206705,0.0,0.0,0.0,17.3950088,1.932715942,1.850624412,0.0,0.0,0.0,3.783340354,5.55179047,87.71314747,0.0,0.0,1.850624412,1.850624412,0.0,21.25871045,13.445677432,1.932715942,0.0,0.0,0.0,1.932715942,1.850624412,21.25871045,0.0,3.865416235,1.932715942,0.0,0.0,0.0,0.0,0.0,0.0,9.663505567,5.633929717,0.0,0.0,3.783340354,9.663505567,0.0,0.0,0.0,9.254157884,0.0,0.0,0.0,0.0,1.932715942,0.0,0.0,1.850624412,15.296266795,0.0,30.43144447,9.581343198999999,59.91159895,11.34992884,0.0,5.633929717,0.0,0.0,0.0,7.56663001,0.0,5.716040647,1.932715942,0.0,0.0,0.0,5.79813837,0.0,0.0,3.783340354,0.0,1.850624412,0.0,0.0,9.254157884,0.0,0.0,5.79813837,7.730718787,0.0,7.56663001,0.0,13.035910092,3.865416235,0.0,3.865416235,0.0,7.56663001,7.730718787,0.0,0.0,0.0,0.0,0.000251059,0.0,0.006038498,0.018385249,0.0,0.0,0.0,0.183308543,0.0,0.09952878,0.146909104,0.191448883,0.0,0.08128227299999999,0.002926485,1.154219734,0.0,0.001931591,0.0,1.0,1.0,"[[4], [4]]"
25x25,0.0,7.505594402,14.713528545,2.8444322690000003,0.0,25.096732313,3.5195758809999997,3.81246288,0.0,0.0,9.818921586,3.5853237,10.882661316,0.597533596,0.0,0.597533596,11.144512758,5.975414182,1.4222274110000002,6.441766884,1.726967738,32.532098567,5.5456574089999995,0.0,1.649354052,1.792608143,0.0,1.195078217,4.266689623,0.0,1.195078217,0.597533596,20.461954937,28.018840611,0.0,0.0,19.450998874,6.800107997,0.824693815,0.0,0.0,0.0,1.4222274110000002,0.0,1.195078217,10.36318298,2.324501334,7.170525693,2.987769065,7.0582827649999995,0.0,0.0,0.0,0.0,0.0,1.195078217,0.597533596,7.415854547,0.597533596,1.4222274110000002,3.5853237,6.298430088,6.071299777,1.195078217,0.0,1.792608143,7.732754621,6.460749169,1.726967738,0.824693815,0.597533596,7.499795012,0.0,37.662068860000005,33.091794195,8.634961864,0.0,7.571176357,10.75709426,1.195078217,5.636055354,2.324501334,2.324501334,0.0,0.0,4.051531415,3.5195758809999997,2.324501334,0.0,0.824693815,0.824693815,12.065837458,0.0,12.632432000000001,1.195078217,17.520641278,2.390158475,7.42790553,0.597533596,1.649354052,0.824693815,0.0,4.864239955,1.195078217,3.5195758809999997,0.0,0.0,50.30976198,0.0,7.338282287999999,8.558101309,13.368809975,14.161641283000002,4.571400006999999,20.930692588,0.0,0.824693815,0.0,0.0,9.435711917999999,8.110136834,16.051994402000002,0.0,0.0,5.5456574089999995,4.780428052,0.0,5.377933695,1.792608143,12.998534088,7.027287747000001,1.792608143,0.0,2.987769065,4.278691634,0.094749462,0.089459274,0.06174536,0.08438061000000001,0.00197471,0.07769539,0.0,0.0,0.0,0.0,0.178683718,0.0,0.610570144,0.0,0.08301726,0.066009285,0.915783356,0.518427849,0.023129424000000003,0.071112284,2.0,2.0,"[[0, 1], [0, 1]]"
