coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Endothelial1,Ambiguouscells,Endothelial1cells
12x12,0.0,0.0,0.0,2.843085087,0.0,19.378907662,0.947690742,6.52906044,0.0,0.947690742,5.686209804,0.947690742,1.895409533,0.0,0.0,9.372185157,13.26921232,0.0,0.0,1.895409533,0.947690742,1.895409533,0.0,0.0,0.0,7.581634232,0.0,0.947690742,0.947690742,0.0,0.0,0.0,14.849507982,5.581384886,0.0,0.0,3.685975353,0.947690742,0.947690742,0.0,3.685975353,0.0,0.0,0.0,0.947690742,28.4306599,0.0,3.790821612,0.0,0.0,1.895409533,1.895409533,0.0,0.947690742,0.0,11.05868637,0.947690742,3.790821612,0.0,0.0,0.947690742,26.432496793,0.947690742,5.686209804,0.0,0.0,4.738521327,0.0,0.0,0.0,4.633666095,0.0,0.0,0.947690742,0.947690742,0.0,0.0,30.96127146,0.947690742,0.0,0.0,0.0,5.686209804,0.0,0.0,0.947690742,0.0,0.0,0.0,0.947690742,0.0,4.738521327,0.0,4.633666095,3.685975353,0.0,4.738521327,0.0,0.0,0.0,3.790821612,0.0,0.0,12.31987042,0.0,0.0,0.0,0.0,14.2159825,3.790821612,1.895409533,0.0,26.751714862,0.0,3.790821612,0.0,0.0,0.0,35.906003803000004,4.633666095,0.0,7.371822272,0.0,2.843085087,0.0,8.529278068,0.947690742,0.0,0.0,0.0,2.843085087,0.0,0.0,0.947690742,30.433659482,0.009705217,0.0253969,0.013042114,0.036081471,0.0,0.004078806,0.512899224,0.0,0.0,0.0,0.009594788,0.0,0.808021855,0.0,0.023309486,0.0,0.35441254600000005,0.0,0.0,0.0,1.0,1.0,[2],[2]
13x13,0.0,0.0,0.0,0.0,0.0,20.193893207000002,0.0,14.263081093,0.0,0.0,10.57710574,5.288108113,0.0,0.0,0.0,3.685975353,0.0,1.762676287,1.762676287,0.0,0.0,1.762676287,1.762676287,3.525431547,0.0,1.762676287,0.0,5.288108113,0.0,0.0,0.0,1.762676287,23.39697159,3.685975353,0.0,0.0,3.685975353,7.050817835,1.762676287,0.0,3.685975353,0.0,1.762676287,0.0,1.762676287,15.86553025,0.0,0.0,3.525431547,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,0.0,0.0,0.0,0.0,3.525431547,14.263081093,0.0,0.0,0.0,0.0,1.762676287,0.0,0.0,0.0,3.685975353,1.762676287,0.0,0.0,10.57710574,0.0,1.762676287,23.39697159,1.762676287,15.86553025,0.0,1.762676287,1.762676287,0.0,0.0,0.0,1.762676287,0.0,0.0,0.0,1.762676287,1.762676287,1.762676287,14.263081093,3.685975353,0.0,1.762676287,3.525431547,0.0,0.0,0.0,0.0,0.0,8.813411269,0.0,0.0,0.0,0.0,12.33828522,0.0,0.0,0.0,29.329455667,0.0,7.050817835,0.0,0.0,0.0,17.786776893000003,7.2114069,3.525431547,9.134498559,0.0,0.0,0.0,12.33828522,1.762676287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.011400287,0.009705217,0.0,0.013042114,0.043296686,0.0,0.0,0.512899224,0.0,0.0,0.0,0.0962308,0.0,0.240043728,0.0,0.0,0.038173646,0.508143402,0.0,0.0,0.001947578,1.0,1.0,[2],[3]
14x14,0.0,0.0,2.455651996,2.455651996,0.0,19.659036415,0.0,3.685975353,0.0,0.0,1.227819495,0.0,0.0,1.227819495,0.0,3.685975353,1.227819495,0.0,0.0,2.455651996,0.0,4.91125916,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,0.0,1.227819495,0.0,12.286505865,7.3694696959999995,0.0,0.0,3.685975353,1.227819495,0.0,0.0,3.685975353,0.0,1.227819495,1.227819495,1.227819495,33.15073067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.286505865,1.227819495,0.0,0.0,0.0,0.0,50.340045523,0.0,1.227819495,0.0,0.0,18.41779894,0.0,0.0,0.0,3.685975353,1.227819495,0.0,0.0,6.13920742,0.0,1.227819495,54.03309421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.227819495,0.0,0.0,0.0,6.141627349,3.685975353,0.0,0.0,2.455651996,0.0,0.0,1.227819495,0.0,0.0,9.821812375,0.0,0.0,0.0,0.0,9.821812375,0.0,0.0,0.0,34.398914116,0.0,0.0,0.0,0.0,0.0,45.432420103,3.685975353,0.0,7.371822272,0.0,0.0,0.0,1.227819495,0.0,0.0,0.0,1.227819495,1.227819495,0.0,0.0,0.0,30.713788235,0.009705217,0.04174638,0.014788121000000001,0.034172535,0.025491347,0.0,0.512899224,0.0,0.0,0.0,0.0,0.046094696,0.297796081,0.0,0.0,0.291040897,0.327702959,0.0,0.0,0.100167978,1.0,1.0,[2],[4]
15x15,0.0,1.162867924,1.162867924,2.325753065,4.813664962,0.0,0.0,4.070140566,0.0,0.0,6.558018133,1.162867924,0.581430098,0.0,0.0,0.0,7.058407936,4.070140566,0.581430098,4.813664962,0.581430098,4.813664962,0.0,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,7.639867604,1.162867924,0.0,0.0,0.0,3.569694293,0.0,2.9882564670000002,16.362294099,0.0,11.290674,0.0,0.0,19.25349607,0.0,4.813664962,1.162867924,0.0,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,0.581430098,0.0,1.162867924,0.0,44.988087156,8.883805528,0.581430098,0.0,0.0,0.0,1.162867924,0.0,0.0,5.314065574000001,1.162867924,2.406826369,0.0,19.093455407,0.0,7.220533434,29.55945998,13.454411399000001,45.92303887,0.581430098,1.162867924,1.162867924,0.0,0.0,0.581430098,1.744353171,1.162867924,4.651581567,0.0,0.581430098,6.977374856,0.581430098,9.303861204,7.139418027,0.0,1.162867924,5.233041235,0.581430098,0.0,1.162867924,2.406826369,0.0,28.88133525,2.325753065,0.0,0.581430098,0.581430098,15.023303938,11.791039818,0.0,0.0,20.93309905,1.162867924,25.908977384,0.0,0.0,0.0,26.472615,0.581430098,0.581430098,1.162867924,0.0,0.581430098,0.581430098,8.721650414,0.581430098,0.0,0.0,0.581430098,4.070140566,1.162867924,0.0,0.0,21.51127016,0.0,0.0,0.000155517,0.033054943,0.0,0.0,0.897710672,0.0,0.0,0.0,0.077759848,0.0,0.094130186,0.0,0.054986737,0.0,0.566048883,0.0,0.0,0.0,1.0,1.0,[3],[0]
16x16,1.291870106,1.162867924,5.038489609,3.617623171,0.0,0.0,0.0,7.945762251,0.0,0.0,3.036223277,1.162867924,1.873300204,0.0,0.0,0.0,5.943451673,4.070140566,0.581430098,0.0,0.581430098,0.0,0.0,0.0,0.0,2.325753065,0.0,7.558743282,1.873300204,0.581430098,0.581430098,0.581430098,5.233041235,2.4547380299999997,0.0,0.0,0.0,5.038489609,0.0,0.581430098,13.95546773,0.0,6.653826978,0.0,0.0,23.25492857,0.0,0.0,1.162867924,2.583686412,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,3.16511651,0.0,1.162867924,0.0,36.366749086,4.070140566,0.581430098,0.0,0.0,1.291870106,2.4547380299999997,0.0,1.291870106,2.907239205,1.162867924,0.0,1.291870106,7.235267979,1.291870106,0.0,62.91535887,11.04758503,30.366479816000002,0.581430098,1.162867924,2.4547380299999997,1.291870106,0.0,0.581430098,1.744353171,1.162867924,4.651581567,0.0,0.581430098,6.977374856,0.581430098,11.887547616,3.617623171,0.0,1.162867924,5.233041235,1.873300204,0.0,2.4547380299999997,0.0,0.0,37.46803478,2.325753065,0.0,0.581430098,0.581430098,7.0407631770000005,6.977374856,0.0,0.0,22.224969156,1.162867924,16.28223873,0.0,0.0,0.0,37.46803478,0.581430098,0.581430098,1.162867924,0.0,0.581430098,0.581430098,10.01352052,0.581430098,0.0,1.291870106,0.581430098,4.070140566,1.162867924,0.0,0.0,21.51127016,0.0,0.0,0.003280104,0.051134081,0.0,0.0,0.897710672,0.0,0.0,0.0,0.077759848,0.0,0.5171468960000001,0.0,0.054986737,0.0,0.458264177,0.0,0.0,0.0,1.0,1.0,[3],[1]
17x17,0.0,1.162867924,1.162867924,5.168838151999999,0.0,0.947690742,0.947690742,6.913225653,0.0,0.947690742,7.430562975,2.110558666,2.476839631,0.0,0.0,5.686209804,17.920793887,4.070140566,0.581430098,1.895409533,1.52912084,1.895409533,0.0,0.0,0.0,9.907387297,0.0,8.506434024,1.52912084,0.581430098,0.581430098,0.581430098,9.023862847,3.058277457,0.0,0.0,0.0,2.110558666,0.947690742,0.581430098,13.95546773,0.0,4.070140566,0.0,0.947690742,28.4306599,0.0,3.790821612,1.162867924,0.0,2.476839631,1.895409533,0.0,0.947690742,0.0,17.44165954,0.947690742,4.37225171,0.0,1.162867924,0.947690742,26.816662005999998,5.017831308,6.267639902,0.0,0.0,4.738521327,1.162867924,0.0,0.0,3.8549299470000005,1.162867924,0.0,0.947690742,5.599272309,0.0,0.0,35.02017123,11.995275772000001,29.07460971,0.581430098,1.162867924,6.849077727999999,0.0,0.0,1.52912084,1.744353171,1.162867924,4.651581567,0.947690742,0.581430098,11.715896183,0.581430098,10.251551946000001,2.325753065,0.0,5.9013892509999994,5.233041235,0.581430098,0.0,4.953689536,0.0,0.0,12.31987042,2.325753065,0.0,0.581430098,0.581430098,14.797412598000001,10.768196468,1.895409533,0.0,21.880789791999998,1.162867924,20.073060341999998,0.0,0.0,0.0,32.22002845,1.52912084,0.581430098,1.162867924,0.0,3.4245151849999997,0.581430098,17.250928482,1.52912084,0.0,0.0,0.581430098,6.913225653,1.162867924,0.0,0.947690742,22.458960901999998,0.0,0.0253969,0.0,0.031654667,0.0,0.004078806,0.897710672,0.0,0.0,0.0,0.08735463600000001,0.0,0.6621083130000001,0.0,0.078296223,0.0,0.413159798,0.0,0.0,0.0,1.0,1.0,[3],[2]
18x18,0.0,1.162867924,1.162867924,2.325753065,0.0,1.762676287,0.0,14.647246306,0.0,0.0,12.321458911,6.450976037,0.581430098,0.0,0.0,0.0,4.651581567,5.832816853,2.344106385,0.0,0.581430098,1.762676287,1.762676287,3.525431547,0.0,4.0884293519999995,0.0,12.846851395,0.581430098,0.581430098,0.581430098,2.344106385,17.571326454999998,1.162867924,0.0,0.0,0.0,8.213685759,1.762676287,0.581430098,13.95546773,0.0,5.832816853,0.0,1.762676287,15.86553025,0.0,0.0,4.6882994710000006,0.0,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,0.581430098,0.0,1.162867924,3.525431547,14.647246306,4.070140566,0.581430098,0.0,0.0,1.762676287,1.162867924,0.0,0.0,2.907239205,2.925544211,0.0,0.0,15.228687307000001,0.0,1.762676287,27.45587136,12.810261317,44.94013996,0.581430098,2.925544211,2.925544211,0.0,0.0,0.581430098,3.507029458,1.162867924,4.651581567,0.0,2.344106385,8.740051143,2.344106385,19.880966944,2.325753065,0.0,2.925544211,8.758472782,0.581430098,0.0,1.162867924,0.0,0.0,8.813411269,2.325753065,0.0,0.581430098,0.581430098,12.919715318,6.977374856,0.0,0.0,24.458530597,1.162867924,23.333056565,0.0,0.0,0.0,14.10080154,4.106861645,4.106861645,2.925544211,0.0,0.581430098,0.581430098,21.059935634,2.344106385,0.0,0.0,0.581430098,4.070140566,1.162867924,0.0,0.0,25.036701707,0.0,0.0,0.0,0.038869882,0.0,0.0,0.897710672,0.0,0.0,0.0,0.17399064800000003,0.0,0.094130186,0.0,0.054986737,0.038173646,0.566890654,0.0,0.0,0.001947578,1.0,1.0,[3],[3]
19x19,0.0,1.162867924,3.61851992,4.781405060999999,0.0,1.227819495,0.0,4.070140566,0.0,0.0,2.972172666,1.162867924,0.581430098,1.227819495,0.0,0.0,5.879401062,4.070140566,0.581430098,2.455651996,0.581430098,4.91125916,0.0,0.0,0.0,2.325753065,0.0,8.786562777,1.809249593,0.581430098,1.809249593,0.581430098,6.46086073,4.846362267,0.0,0.0,0.0,2.390687419,0.0,0.581430098,13.95546773,0.0,5.297960061,1.227819495,1.227819495,33.15073067,0.0,0.0,1.162867924,0.0,0.581430098,0.0,0.0,0.0,0.0,18.669479035,1.227819495,0.581430098,0.0,1.162867924,0.0,50.724210735999996,4.070140566,1.809249593,0.0,0.0,18.41779894,1.162867924,0.0,0.0,2.907239205,2.390687419,0.0,0.0,10.790788986999999,0.0,1.227819495,58.09199398,11.04758503,29.07460971,0.581430098,1.162867924,1.162867924,0.0,0.0,0.581430098,1.744353171,1.162867924,4.651581567,1.227819495,0.581430098,6.977374856,0.581430098,11.7595132,2.325753065,0.0,1.162867924,7.688693231,0.581430098,0.0,2.390687419,0.0,0.0,9.821812375,2.325753065,0.0,0.581430098,0.581430098,10.403242473,6.977374856,0.0,0.0,29.527989046,1.162867924,16.28223873,0.0,0.0,0.0,41.74644475,0.581430098,0.581430098,1.162867924,0.0,0.581430098,0.581430098,9.949469909000001,0.581430098,0.0,0.0,1.809249593,5.297960061,1.162867924,0.0,0.0,22.739089654999997,0.0,0.04174638,0.001746007,0.029745731,0.025491347,0.0,0.897710672,0.0,0.0,0.0,0.077759848,0.046094696,0.151882539,0.0,0.054986737,0.291040897,0.386450211,0.0,0.0,0.100167978,1.0,1.0,[3],[4]
20x20,0.0,0.0,0.0,1.850624412,4.813664962,0.0,0.0,3.701213775,3.701213775,0.0,4.813664962,0.0,0.0,0.0,0.0,0.0,6.108040144,0.0,0.0,4.813664962,0.0,4.813664962,0.0,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,4.257450781,0.0,0.0,0.0,0.0,7.958616839,0.0,2.406826369,2.406826369,0.0,7.220533434,1.850624412,0.0,19.25349607,0.0,6.664289374,5.55179047,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,0.0,0.0,0.0,0.0,40.91794659,6.664289374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406826369,0.0,2.406826369,0.0,18.143087615,0.0,7.220533434,16.292498251999998,2.406826369,16.84842916,0.0,0.0,9.254157884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,3.701213775,0.0,11.10319415,6.664289374,0.0,5.55179047,0.0,3.701213775,0.0,0.0,2.406826369,3.701213775,28.88133525,1.850624412,0.0,0.0,0.0,14.44187384,4.813664962,0.0,0.0,1.850624412,0.0,11.477363066,0.0,0.0,9.254157884,26.472615,0.0,0.0,0.0,0.0,3.701213775,0.0,11.10319415,0.0,0.0,0.0,0.0,3.701213775,0.0,0.0,0.0,0.0,0.0,0.000251059,0.000155517,0.00934771,0.0,0.0,0.0,0.0,0.0,0.0,0.081650611,0.0,0.04044709,0.0,0.075162232,0.0,1.459428554,0.0,0.0,0.0,1.0,1.0,[4],[0]
21x21,1.291870106,0.0,3.875621685,3.142494518,0.0,0.0,0.0,7.57683546,3.701213775,0.0,1.291870106,0.0,1.291870106,0.0,0.0,0.0,4.993083881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35502086,0.0,0.0,1.291870106,0.0,0.0,0.0,1.850624412,1.291870106,0.0,0.0,0.0,9.427412155,0.0,0.0,0.0,0.0,2.583686412,1.850624412,0.0,23.25492857,0.0,1.850624412,5.55179047,72.901825082,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,2.583686412,0.0,0.0,0.0,32.29660852,1.850624412,0.0,0.0,0.0,1.291870106,1.291870106,0.0,1.291870106,0.0,0.0,0.0,1.291870106,6.284900187,1.291870106,0.0,49.648397142,0.0,1.291870106,0.0,0.0,10.546027989999999,1.291870106,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,3.701213775,0.0,13.686880562,3.142494518,0.0,5.55179047,0.0,4.993083881,0.0,1.291870106,0.0,3.701213775,37.46803478,1.850624412,0.0,0.0,0.0,6.459333079,0.0,0.0,0.0,3.142494518,0.0,1.850624412,0.0,0.0,9.254157884,37.46803478,0.0,0.0,0.0,0.0,3.701213775,0.0,12.395064256,0.0,0.0,1.291870106,0.0,3.701213775,0.0,0.0,0.0,0.0,0.0,0.000251059,0.003280104,0.027426848,0.0,0.0,0.0,0.0,0.0,0.0,0.081650611,0.0,0.46346380000000004,0.0,0.075162232,0.0,1.351643848,0.0,0.0,0.0,1.0,1.0,[4],[1]
22x22,0.0,0.0,0.0,4.693709499,0.0,0.947690742,0.947690742,6.544298862,3.701213775,0.947690742,5.686209804,0.947690742,1.895409533,0.0,0.0,5.686209804,16.970426095,0.0,0.0,1.895409533,0.947690742,1.895409533,0.0,0.0,0.0,27.936655092,0.0,0.947690742,0.947690742,0.0,0.0,0.0,5.6414460239999995,1.895409533,0.0,0.0,0.0,6.499481212,0.947690742,0.0,0.0,0.0,0.0,1.850624412,0.947690742,28.4306599,0.0,5.6414460239999995,5.55179047,70.31813867,1.895409533,1.895409533,1.850624412,2.798315154,0.0,0.0,2.798315154,3.790821612,0.0,0.0,0.947690742,22.74652144,2.798315154,5.686209804,0.0,0.0,4.738521327,0.0,0.0,0.0,0.947690742,0.0,0.0,0.947690742,4.648904517,0.0,0.0,21.753209501999997,0.947690742,0.0,0.0,0.0,14.940367687999998,0.0,0.0,0.947690742,0.0,0.0,0.0,0.947690742,1.850624412,8.439735102,0.0,12.050884892000001,1.850624412,0.0,10.290311797000001,0.0,3.701213775,0.0,3.790821612,0.0,3.701213775,12.31987042,1.850624412,0.0,0.0,0.0,14.2159825,3.790821612,1.895409533,0.0,2.798315154,0.0,5.6414460239999995,0.0,0.0,9.254157884,32.22002845,0.947690742,0.0,0.0,0.0,6.544298862,0.0,19.632472218,0.947690742,0.0,0.0,0.0,6.544298862,0.0,0.0,0.947690742,0.947690742,0.0,0.025647959,0.0,0.007947434,0.0,0.004078806,0.0,0.0,0.0,0.0,0.091245399,0.0,0.6084252170000001,0.0,0.098471718,0.0,1.306539469,0.0,0.0,0.0,1.0,1.0,[4],[2]
23x23,0.0,0.0,0.0,1.850624412,0.0,1.762676287,0.0,14.278319515,3.701213775,0.0,10.57710574,5.288108113,0.0,0.0,0.0,0.0,3.701213775,1.762676287,1.762676287,0.0,0.0,1.762676287,1.762676287,3.525431547,0.0,22.117697147,0.0,5.288108113,0.0,0.0,0.0,1.762676287,14.188909632,0.0,0.0,0.0,0.0,12.602608305,1.762676287,0.0,0.0,0.0,1.762676287,1.850624412,1.762676287,15.86553025,0.0,1.850624412,9.077222017,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,0.0,0.0,0.0,3.525431547,10.57710574,1.850624412,0.0,0.0,0.0,1.762676287,0.0,0.0,0.0,0.0,1.762676287,0.0,0.0,14.278319515,0.0,1.762676287,14.188909632,1.762676287,15.86553025,0.0,1.762676287,11.016834171,0.0,0.0,0.0,1.762676287,0.0,0.0,0.0,3.613300699,5.463890062,1.762676287,21.68029989,1.850624412,0.0,7.314466757,3.525431547,3.701213775,0.0,0.0,0.0,3.701213775,8.813411269,1.850624412,0.0,0.0,0.0,12.33828522,0.0,0.0,0.0,5.376055959,0.0,8.901442247,0.0,0.0,9.254157884,14.10080154,3.525431547,3.525431547,1.762676287,0.0,3.701213775,0.0,23.44147937,1.762676287,0.0,0.0,0.0,3.701213775,0.0,0.0,0.0,3.525431547,0.0,0.000251059,0.0,0.015162649,0.0,0.0,0.0,0.0,0.0,0.0,0.177881411,0.0,0.04044709,0.0,0.075162232,0.038173646,1.460270325,0.0,0.0,0.001947578,1.0,1.0,[4],[3]
24x24,0.0,0.0,2.455651996,4.3062764079999996,0.0,1.227819495,0.0,3.701213775,3.701213775,0.0,1.227819495,0.0,0.0,1.227819495,0.0,0.0,4.92903327,0.0,0.0,2.455651996,0.0,4.91125916,0.0,0.0,0.0,20.35502086,0.0,1.227819495,1.227819495,0.0,1.227819495,0.0,3.078443907,3.683494343,0.0,0.0,0.0,6.779609965000001,0.0,0.0,0.0,0.0,1.227819495,3.078443907,1.227819495,33.15073067,0.0,1.850624412,5.55179047,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,1.227819495,3.078443907,0.0,0.0,0.0,0.0,46.65407017,1.850624412,1.227819495,0.0,0.0,18.41779894,0.0,0.0,0.0,0.0,1.227819495,0.0,0.0,9.840421195,0.0,1.227819495,44.825032252,0.0,0.0,0.0,0.0,9.254157884,0.0,0.0,0.0,0.0,0.0,0.0,1.227819495,1.850624412,3.701213775,0.0,13.558846146,1.850624412,0.0,5.55179047,2.455651996,3.701213775,0.0,1.227819495,0.0,3.701213775,9.821812375,1.850624412,0.0,0.0,0.0,9.821812375,0.0,0.0,0.0,10.445514408,0.0,1.850624412,0.0,0.0,9.254157884,41.74644475,0.0,0.0,0.0,0.0,3.701213775,0.0,12.331013645,0.0,0.0,0.0,1.227819495,4.92903327,0.0,0.0,0.0,1.227819495,0.0,0.041997439,0.001746007,0.006038498,0.025491347,0.0,0.0,0.0,0.0,0.0,0.081650611,0.046094696,0.098199443,0.0,0.075162232,0.291040897,1.279829882,0.0,0.0,0.100167978,1.0,1.0,[4],[4]
25x25,1.291870106,7.505594402,5.668229828,2.486948323,4.813664962,1.726967738,3.5195758809999997,6.863390750000001,0.0,0.0,10.288401299999999,3.5853237,6.5384760680000005,0.597533596,0.0,0.597533596,13.193855180999998,5.975414182,0.597533596,11.255431846,1.726967738,6.008743179,0.597533596,0.0,0.0,1.792608143,0.0,1.195078217,3.084478249,0.0,1.195078217,0.597533596,10.772521140999999,5.9409461420000005,0.0,0.0,13.81494352,12.257862236,0.0,2.406826369,2.406826369,0.0,10.401753442,0.0,1.195078217,52.871607620000006,2.324501334,11.984190654999999,2.987769065,3.181220008,0.0,0.0,0.0,0.0,0.0,1.195078217,0.597533596,6.700812624999999,0.597533596,0.597533596,3.5853237,77.86363114599999,10.060270924000001,1.195078217,0.0,1.792608143,8.199930912,1.291870106,1.726967738,1.291870106,3.004359965,1.726967738,2.406826369,1.291870106,20.013329317,9.926831969999999,7.220533434,69.810822927,13.163920629,19.335377483,0.0,2.324501334,3.61637144,1.291870106,0.0,4.051531415,3.5195758809999997,2.324501334,0.0,0.0,0.0,4.780428052,0.0,12.742036932000001,7.300613285,15.871287226,2.390158475,5.778551478,1.889403702,0.0,1.291870106,2.406826369,2.390158475,67.544448247,3.5195758809999997,0.0,0.0,0.0,20.901206919,7.203823437,2.9220459549999998,6.908060806,3.084478249,2.9220459549999998,28.083349762,0.0,0.0,0.0,63.94064978,5.312291438,0.0,4.780428052,0.0,0.0,0.597533596,6.072298158000001,0.0,5.377933695,3.084478249,1.726967738,5.377933695,1.792608143,0.0,2.987769065,3.453997819,0.06963349,0.089459274,0.030770422,0.078094363,0.0,0.035790683,0.0,0.0,0.0,0.0,0.178683718,0.0,0.57802723,0.0,0.08301726,0.042668381,1.1237910709999999,0.0,0.019736348,0.071112284,2.0,2.0,"[0, 1]","[0, 1]"
26x26,0.0,7.505594402,1.792608143,4.038163304,4.813664962,2.6746584799999997,4.4672666229999995,5.830854152000001,0.0,0.947690742,14.682740998,4.533014442,7.142015495000001,0.597533596,0.0,6.2837434,25.171197395,5.975414182,0.597533596,13.150841379000001,2.6746584799999997,7.904152712,0.597533596,0.0,0.0,9.374242375,0.0,2.142768959,2.740298885,0.0,1.195078217,0.597533596,14.563342752999999,6.544485569000001,0.0,0.0,13.81494352,9.329931293,0.947690742,2.406826369,2.406826369,0.0,7.81806703,0.0,2.142768959,58.04733895,2.324501334,15.775012267,2.987769065,0.597533596,1.895409533,1.895409533,0.0,0.947690742,0.0,1.195078217,1.5452243380000001,7.907947824999999,0.597533596,0.597533596,4.533014442,68.31354406599999,11.007961666000002,6.881288021,0.0,1.792608143,11.646582132999999,0.0,1.726967738,0.0,3.9520507069999997,1.726967738,2.406826369,0.947690742,18.377333647,8.634961864,7.220533434,41.915635287,14.111611371,18.043507376999997,0.0,2.324501334,8.010711138,0.0,0.0,4.999222157,3.5195758809999997,2.324501334,0.0,0.947690742,0.0,9.518949379,0.0,11.106041262000002,6.008743179,15.871287226,7.128679802,5.778551478,0.597533596,0.0,3.790821612,2.406826369,2.390158475,42.396283886999996,3.5195758809999997,0.0,0.0,0.0,28.657856340000002,10.994645048999999,4.817455488,6.908060806,2.740298885,2.9220459549999998,31.874171374,0.0,0.0,0.0,58.692643450000006,6.25998218,0.0,4.780428052,0.0,2.843085087,0.597533596,13.309706120000001,0.947690742,5.377933695,1.792608143,1.726967738,8.221018782,1.792608143,0.0,3.935459807,4.401688561,0.06963349,0.114856174,0.027490318,0.058614949,0.0,0.039869488999999994,0.0,0.0,0.0,0.0,0.18827850599999998,0.0,0.722988647,0.0,0.106326746,0.042668381,1.078686692,0.0,0.019736348,0.071112284,2.0,2.0,"[0, 1]","[0, 2]"
